5.871070214063370152e+00,4.386706977912667504e+00,3.056636217207771455e+00,2.557405477961808504e+00,2.682031642742806810e+00,2.355224001670911171e+00,2.712274386957946426e+00,2.585783014267284408e+00,2.347723570368319024e+00
5.647144797339022304e+00,4.846631166230815246e+00,4.367510707489202559e+00,4.540859624884246770e+00,4.896964484136521634e+00,4.723231244332376733e+00,4.831056563287686956e+00,5.180258429630995032e+00,4.805311461528641637e+00
4.977326696451368271e+00,5.029799238804263162e+00,5.149321386239676279e+00,5.389076502497908372e+00,5.559640766774363918e+00,5.493525255802513385e+00,5.399019732752657674e+00,5.894593351589286989e+00,5.507733923993765046e+00
3.439667073090417748e+00,4.154918968813223756e+00,4.481528320496289908e+00,4.402923315050645492e+00,4.178379400216800654e+00,4.187282331406133373e+00,3.991433661494982577e+00,4.380421718784504925e+00,4.087684156927695156e+00
1.961159665495440407e+00,2.765588275579609956e+00,2.952379217241355214e+00,2.471572074644720729e+00,1.943429478093484430e+00,1.999165109888042524e+00,1.780840370082390267e+00,2.040237893565492122e+00,1.829898734105062985e+00
1.350453167373860230e+00,1.714807784227129428e+00,1.672721341615543755e+00,9.727626382812031292e-01,4.309808333545412373e-01,4.750088257846168949e-01,2.778431667424851037e-01,4.987861006883267390e-01,3.335910513949854606e-01
1.531338638972393751e+00,1.246404768903020654e+00,1.079603784784473719e+00,4.444679866060329276e-01,1.633004727444070103e-01,1.228970276691160046e-01,-1.851700254076249497e-02,2.010441751040157876e-01,9.569290905070816644e-02
1.888080818777671421e+00,1.177538177953808773e+00,1.076783334133968317e+00,7.425744920693448936e-01,8.104688339320345047e-01,6.470024103708968966e-01,5.772243842842914585e-01,7.379100508041702700e-01,7.390785731620700405e-01
1.766797803177023729e+00,1.109422769902450145e+00,1.184258481212086878e+00,1.174632470365977177e+00,1.429367776557731062e+00,1.183819960006416538e+00,1.160583518504745282e+00,1.192778804574298634e+00,1.291215592203411200e+00
1.124645269374671797e+00,8.748226345895333544e-01,1.101060472474230778e+00,1.258510602446251125e+00,1.469673652838269895e+00,1.230468294201592983e+00,1.207092406417067609e+00,1.119475055720136503e+00,1.229968501903903277e+00
3.132545399771193284e-01,5.449885390295106102e-01,8.210366165360396540e-01,9.251393598545933905e-01,9.514600625563753855e-01,8.069935995766381875e-01,7.482928825970134312e-01,6.207272801245331539e-01,6.344536681297996417e-01
-1.468272222580077058e-01,3.233684992871292962e-01,5.473387519540842128e-01,4.499002700358277762e-01,3.385746974302402679e-01,3.306801876777478721e-01,2.416235109856566532e-01,1.676050791420495567e-01,3.064937970933465095e-02
-1.166182920122505184e-01,2.844478767373943562e-01,4.251264010184217512e-01,1.448713289130557358e-01,4.735910627003331319e-02,1.523738543823821012e-01,6.061881616170503029e-02,6.746164780501896774e-02,-1.807978058418499567e-01
2.191727051285789207e-01,3.486352977393742392e-01,4.231843007272443336e-01,7.851691883729683408e-02,1.266907018979739619e-01,2.855330665610329999e-01,2.051971681615204213e-01,2.685962619858287548e-01,-7.716712350684197530e-03
5.100958119494727327e-01,3.576587334316460587e-01,4.080732522110372962e-01,1.385861728493997802e-01,3.668187038231024433e-01,5.121813303586724153e-01,4.238017150047578840e-01,4.982412669776524750e-01,2.721680884116447485e-01
5.180414176352946543e-01,2.307977881594398817e-01,2.926246892071830974e-01,1.536273254586302539e-01,4.865292378744996427e-01,5.809364480675960341e-01,4.528982296428725185e-01,5.121957331234212596e-01,3.627084978337765109e-01
2.902461400285806792e-01,3.791086082745362407e-02,1.261783680288278142e-01,8.637000450804727114e-02,4.106123798423500504e-01,4.486863649467617288e-01,2.744135142095299185e-01,3.176452945092315683e-01,2.312708461615309019e-01
1.555252025846939889e-02,-9.067530300698695145e-02,1.407357649829674845e-02,-1.582585061126552672e-03,2.178458175596378332e-01,2.125986310466969065e-01,2.141352659023851301e-02,6.660388399872801957e-02,1.365641561345815047e-02
-9.760096456754163707e-02,-6.052759304549603508e-02,3.046693209206590910e-02,-1.952174839759562852e-02,6.917597204598908978e-02,3.301900280094434426e-02,-1.275180314951089855e-01,-5.285534523464971435e-02,-9.414319731368112065e-02
-2.874528801010154538e-02,6.770952730299367728e-02,1.246924951028095946e-01,3.665238363496063634e-02,4.303483312445700176e-02,-2.358786099791044047e-02,-1.294852755034595626e-01,-1.079687285237200187e-02,-4.053526829958729871e-02
1.237503892725570209e-01,1.791823086901769557e-01,2.073061437736306301e-01,1.131596395749221856e-01,1.183933255616067687e-01,1.770921054948430481e-02,-4.038094877712811864e-02,1.116949149136444996e-01,1.081980043182787371e-01
2.129205736161794982e-01,1.680088455553887805e-01,1.978901680649974015e-01,1.386973902177579265e-01,2.089545890276256479e-01,8.024919972320627981e-02,3.886897220092118410e-02,1.828066526719692164e-01,2.242620317033496014e-01
1.804893077153350012e-01,5.678707525446343579e-02,1.111871937743962868e-01,9.942490499412792726e-02,2.367445219398391087e-01,1.005809896029974115e-01,4.953029371664378205e-02,1.432735605185174732e-01,2.349961883561962894e-01
7.468060214773425409e-02,-6.134555720357300068e-02,1.466141490998883884e-02,3.116297388603038454e-02,1.973014854913515137e-01,7.665017616531730194e-02,7.296758330377070730e-03,3.205865986854344873e-02,1.665652339333998366e-01
-1.454116316722688096e-02,-9.355491387428049865e-02,-2.085498193765174951e-02,-1.845949931681757986e-02,1.363792806497626520e-01,4.290705547501294514e-02,-3.397932426769012526e-02,-6.982517538329380269e-02,9.578174861170703214e-02
-2.413241224574682459e-02,-2.104179708902402524e-02,2.466289147098061144e-02,-2.677498168292992420e-02,1.132847295818355943e-01,3.972523342739927438e-02,-2.260178999624623541e-02,-1.017038579100286166e-01,9.103732637226065461e-02
2.391668519528573900e-02,8.776358833363091805e-02,1.016369855113370968e-01,-1.328219563181800948e-02,1.340299063472292496e-01,6.795784749055550078e-02,3.679094202922943840e-02,-8.020572632849902461e-02,1.411551494164999254e-01
7.594396212982397476e-02,1.591416303743878602e-01,1.498695262344997559e-01,-4.982295081786527503e-03,1.655189173333775909e-01,1.024837187077204254e-01,1.056150065454556641e-01,-5.131853045430530280e-02,1.934925310228025053e-01
7.960453705527414936e-02,1.470379698186859985e-01,1.264525875890499251e-01,-1.763180458758582467e-02,1.591790961134260662e-01,1.088505908802671895e-01,1.310932513437399749e-01,-5.601685751777955857e-02,1.869272126968565262e-01
3.921421546436253125e-02,8.672683704453353071e-02,5.920823496143683834e-02,-3.577389184411856882e-02,1.093459425836842275e-01,8.340328217532935740e-02,1.050398849451001648e-01,-8.251562318967477216e-02,1.244150065016265405e-01
-1.528249087151541466e-02,2.960993938173304280e-02,-5.100732778880658069e-03,-3.794877382299193663e-02,4.296704945491804095e-02,4.397327552510928161e-02,5.454144781015771853e-02,-9.785779542031196321e-02,4.590861877522851159e-02
-5.150465871653814309e-02,1.706264199647481231e-02,-2.673022376333306430e-02,-1.093829984972221128e-02,-1.472190377383792576e-03,1.434558757544981446e-02,2.161967523072359787e-02,-7.409451957564273938e-02,-8.397151712123199219e-04
-6.008157287737216773e-02,4.534491296267718907e-02,-9.297725472393922330e-03,3.176894242852829064e-02,-6.402147743876006325e-03,3.352212791330544742e-03,2.651175725026858054e-02,-1.996097970550904030e-02,-3.375208090868793594e-03
-5.366850677967392735e-02,8.019300284167067694e-02,1.389598405667914587e-02,6.351390830801001419e-02,1.449451195092799072e-02,2.241485273980615631e-03,5.086245746597319733e-02,3.159734552208017661e-02,1.173323568180787910e-02
-4.657310978437775861e-02,9.083976843961251435e-02,1.510243066173754499e-02,6.372970431953714487e-02,3.891994733255751959e-02,1.678381233905963449e-03,6.402199751376332071e-02,5.143844083483234408e-02,1.374046940481605736e-02
-4.562117942944210469e-02,6.784817417892480274e-02,-8.663233308608435032e-03,3.051755771905264453e-02,4.867723709543659433e-02,1.295799953792141877e-03,4.453110575913884345e-02,2.998519313173131362e-02,-1.041284983007859100e-02
-4.598608234856615962e-02,3.434663928930992149e-02,-3.112487507944522794e-02,-1.168389249479759306e-02,4.509588313315597563e-02,7.969997865441389925e-03,6.977186244433818477e-03,-8.380833959087197541e-03,-4.117106602172605767e-02
-4.177929084146567162e-02,1.387250722959022103e-02,-3.067057460449826647e-02,-4.075927995590621078e-02,3.726450546423167032e-02,2.416955212153097318e-02,-2.310438122912332470e-02,-3.592274970485574009e-02,-5.597884138370672058e-02
-3.099771115043275377e-02,1.911767321411070308e-02,-2.143787284381099695e-03,-4.570960443659141670e-02,3.447969784610251803e-02,4.354435072374088916e-02,-2.308696315132804933e-02,-3.120271789203176577e-02,-4.217193461552314060e-02
-1.972486042153690639e-02,3.715264606036459971e-02,3.192700756375971283e-02,-3.929816658249617178e-02,3.699187494227171302e-02,5.420413263488085831e-02,3.918152143112258422e-03,-1.732877161712817471e-03,-1.350799201996552915e-02
-1.546355221202126012e-02,4.880595580841521480e-02,4.760337947071814624e-02,-3.874652079900587492e-02,3.801339397224594296e-02,5.092665323437839398e-02,4.078330321035186085e-02,2.841876763455408045e-02,8.483138523574459272e-03
-2.261493087096594357e-02,4.275488598574142540e-02,3.230832562117192525e-02,-5.280978476974364233e-02,3.037179353309756719e-02,3.595155312747102400e-02,7.101898240027638975e-02,3.509910115661882268e-02,8.039977649006265631e-03
-3.757526786537356001e-02,2.577162380368141700e-02,-5.107192282795380844e-03,-7.360994209579863057e-02,1.401335835273883647e-02,1.875200349682477202e-02,8.691372585524254069e-02,1.098359840923201526e-02,-1.344624488056774501e-02
-5.058009065306092594e-02,1.582470465624797110e-02,-4.193386162909432807e-02,-8.541388970533937697e-02,-1.171575816399649927e-03,8.344121793960721303e-03,9.177501894670263283e-02,-2.537834925233158762e-02,-3.772065952794721733e-02
-5.438937778452238719e-02,2.386474475306461437e-02,-6.243972095764980385e-02,-7.985294054423697219e-02,-5.174983972497567905e-03,8.610354029835207840e-03,8.918938401845481756e-02,-5.245294420804492985e-02,-4.826118502287546352e-02
-4.721394683622983507e-02,4.716392051617784159e-02,-6.262804262255231014e-02,-6.014638679581655462e-02,5.821200157035462223e-03,1.701441989165267815e-02,8.030005243270127435e-02,-5.528542210871867368e-02,-3.664902012356195671e-02
-3.583477688228293295e-02,6.697708059225729316e-02,-5.536101800450187599e-02,-4.116842388086364851e-02,2.031662912259276504e-02,2.268576890893067230e-02,6.648929257800792469e-02,-4.148937076008097496e-02,-1.387478307958788654e-02
-2.529171554600966043e-02,6.968020345157098505e-02,-5.073200790857312209e-02,-3.170376862336952983e-02,2.555023970427463403e-02,1.645182384084339228e-02,5.059885984419909555e-02,-2.404898724547254590e-02,6.240336065839052065e-03
-1.599364861738707122e-02,5.234850931045486461e-02,-5.074056034047980807e-02,-3.091301144310196897e-02,1.482171448741174784e-02,-5.052879197896141018e-03,3.733501990287656919e-02,-1.207725727462605030e-02,1.404509702020659972e-02
-4.028097362757684582e-03,2.705404731631702239e-02,-4.882217741450325943e-02,-2.800200129241611768e-02,-5.085371656885707276e-03,-3.348329614259726306e-02,3.006472653868529077e-02,-4.702446665526304088e-03,1.055472679568652400e-02
1.155838488630716102e-02,6.707336054469846542e-03,-4.135900956917480664e-02,-1.641075502277120762e-02,-2.294763169962695665e-02,-5.726827124055694496e-02,2.659939783466249569e-02,3.274911424235950330e-03,2.243923340330291824e-03
2.616474251612133789e-02,-4.113073457728585146e-03,-3.179224902084076126e-02,2.203842222481509905e-04,-3.305263076230206126e-02,-7.046322271887900390e-02,2.127547453268881228e-02,1.374071425682209073e-02,-7.223458345478290382e-03
2.909512373524337017e-02,-9.331455320019475114e-03,-2.878543737520294563e-02,7.619115143724073530e-03,-3.586049528060447633e-02,-7.427069952649502371e-02,6.828534183769418772e-03,2.388486053576913473e-02,-1.715518653902723192e-02
1.478873516349776124e-02,-1.523246604826877619e-02,-3.478204436462042914e-02,-3.215990224215963672e-03,-3.408451064439602107e-02,-7.389535545971175068e-02,-1.653926933790714898e-02,3.052239531839488415e-02,-2.507533170592970984e-02
-1.417065657297318128e-02,-2.197217674484401931e-02,-4.534921127856083450e-02,-2.921160640418617171e-02,-2.616690377678709128e-02,-6.893048646618051001e-02,-4.263851432385618728e-02,3.361913980779692585e-02,-2.451624445654181778e-02
-4.555115942656187689e-02,-2.525062637323848697e-02,-5.288131251118586423e-02,-5.744656747604187652e-02,-9.575652830604745175e-03,-5.411438079670297108e-02,-6.098627271331327759e-02,3.507766988598137042e-02,-6.820421043162390451e-03
-6.145578516168716948e-02,-2.300794646168630164e-02,-5.391049237720754034e-02,-7.573049438319755244e-02,1.056340406517891975e-02,-2.705036683300530986e-02,-6.507058876152603533e-02,3.630395114418983465e-02,2.743016599685999674e-02
-5.315573529042755263e-02,-1.952327635093019029e-02,-5.107484130572773756e-02,-8.464935201632155237e-02,2.347131667320013007e-02,6.982975927298579709e-03,-5.767607397510440131e-02,3.677943524400783398e-02,6.629984946528127976e-02
-2.303675352119173222e-02,-2.114316266271792921e-02,-4.816505945874980515e-02,-9.166933226076041941e-02,1.997729530428703215e-02,3.814319793654125101e-02,-4.632678479417878109e-02,3.522464851165960087e-02,9.263571958367594616e-02
1.372397749920021767e-02,-2.960567294372728336e-02,-4.663233861853045836e-02,-1.027214425499772404e-01,5.614861333804836707e-04,5.511904636894642689e-02,-3.864735542117546385e-02,2.961093690936229123e-02,9.084645082980252750e-02
4.106397923926938254e-02,-3.653898023852308191e-02,-4.443388323892052266e-02,-1.131336385323968158e-01,-2.213125052687473296e-02,5.458015099404615877e-02,-3.446875267316542452e-02,1.814048734002516108e-02,6.421945802721186480e-02
5.275921297670971982e-02,-3.162645058417281468e-02,-3.933509439050547618e-02,-1.139512687709844513e-01,-3.730821094128319859e-02,3.801232939172129177e-02,-2.893455716989794951e-02,4.557089231027958978e-04,2.646134932806658638e-02
5.085905055469763097e-02,-7.815002095329341356e-03,-2.978548071550030096e-02,-9.720781584370834227e-02,-4.015497214155817202e-02,1.088677752619933436e-02,-1.629661911393370452e-02,-1.854611887474907211e-02,-1.194443187642908050e-03
4.316917099817941389e-02,2.736886031502285682e-02,-1.572768473852809851e-02,-6.629704910145628460e-02,-3.674209467001370022e-02,-1.630412755021043436e-02,3.129700559731669451e-03,-2.760745874990844922e-02,-5.130585878255536011e-03
3.290776847758514895e-02,6.074299889184340412e-02,2.901871297735122458e-03,-2.956867787670392975e-02,-3.360481542058969817e-02,-3.429863619362562982e-02,2.496072223717182847e-02,-1.902058101692448780e-02,1.368228773466938046e-02
2.026037022023191581e-02,7.935147435526074267e-02,2.541417738370499446e-02,4.095158233844551146e-03,-3.314272125141425052e-02,-3.562934995529162818e-02,4.428717051642741542e-02,5.825307455661303882e-03,4.434735337081251172e-02
7.435110058897024393e-03,7.751125330972864769e-02,4.794635390787410634e-02,2.894643551582827545e-02,-3.126201390955560266e-02,-1.918156722969264344e-02,5.896304237272372017e-02,3.108573168889566460e-02,6.941931461643041645e-02
1.400040015895942080e-03,6.085609312941500648e-02,6.541970109997388705e-02,4.558406851510245217e-02,-2.215009444149980064e-02,7.693814023077862746e-03,7.062881081633724800e-02,4.056681389797835852e-02,7.876936788713277682e-02
1.039162138178512801e-02,3.801595367172220380e-02,7.535540244454121128e-02,5.670556193005858031e-02,-3.029120617620453208e-03,3.600958126183517044e-02,8.085640185372804101e-02,2.910134493702720010e-02,7.194296775189534809e-02
4.097762278262426922e-02,1.926015640496136702e-02,8.047605503590817000e-02,6.475416010037654546e-02,2.341358929848443363e-02,5.633615283357357867e-02,8.893208792063662937e-02,5.560793231861522676e-03,5.835601650992736089e-02
8.563469990153836642e-02,1.027087243558479773e-02,8.801683242608740465e-02,7.023394860266628237e-02,4.731148727769571988e-02,6.599314142356930979e-02,9.244406703660097702e-02,-1.182908173648847608e-02,5.236947294878824266e-02
1.314124716727798625e-01,1.148237489467811810e-02,1.005367274340268208e-01,7.238462519559431263e-02,5.979921825926614448e-02,6.653419287912597235e-02,8.981344314173417276e-02,-1.433066436086311360e-02,6.020553379030087193e-02
1.613297429606760369e-01,1.919040732842473840e-02,1.130519931616681684e-01,7.209280072969864728e-02,5.461011729820371835e-02,6.115945344059278005e-02,8.154019440016552212e-02,-4.394227534673474447e-03,7.825285248647621816e-02
1.634534893001797218e-01,2.578216015889400053e-02,1.143068712880281612e-01,7.376934787830299878e-02,3.437143662789830800e-02,5.309489069248592846e-02,7.061352833076735280e-02,4.150656821193477765e-03,9.325516924996271606e-02
1.387802036675456763e-01,2.557137401714807551e-02,9.867275245434206643e-02,8.102007671197429539e-02,8.482309875565422624e-03,4.407723698189135175e-02,5.895048342206150871e-02,7.530693611500745635e-04,9.681093260280769497e-02
9.575875528578978169e-02,1.650173801563491194e-02,6.871578522058199856e-02,9.384266927630571797e-02,-1.238075991343224637e-02,3.568891480280079326e-02,4.649107043240190140e-02,-1.682491695364397508e-02,8.952945241887159955e-02
4.905164194528503774e-02,1.355674179693643067e-03,3.551702973195057511e-02,1.073874928858393751e-01,-1.882295498322819616e-02,3.041633910701461302e-02,3.244736085329916198e-02,-4.101909488737055798e-02,8.001799109994453540e-02
1.114462074158899772e-02,-1.280389537764582870e-02,9.763509938275901495e-03,1.159734958776725972e-01,-1.268501204117800790e-02,2.917438863682867561e-02,1.817095129704568435e-02,-5.940825481600437580e-02,7.470296052154820621e-02
-1.226412027616286850e-02,-2.012237142622922206e-02,-5.564273635164715751e-03,1.167625621415576825e-01,-1.649059031940494548e-03,3.100626971284689906e-02,6.760317837935051269e-03,-6.401828247532155569e-02,7.160717076829087313e-02
-1.881992947742222588e-02,-1.622527471506161542e-02,-1.391997320085679515e-02,1.079561534627132280e-01,4.606841272769340509e-03,3.397083935368833824e-02,2.245415756786238448e-03,-5.145448013037014212e-02,6.241643784937632444e-02
-1.083518396422766122e-02,-2.227338070562608421e-03,-2.290225960055116555e-02,8.880726626589326156e-02,4.615341308006026301e-03,3.784129374380406502e-02,5.313475699581326692e-03,-2.720135043340369749e-02,4.127574115475092509e-02
9.040340158949453434e-03,1.786068423091327628e-02,-3.615795696964810985e-02,5.935820407305848756e-02,5.921798698534634468e-03,4.498511384771309435e-02,1.294908417774300220e-02,1.264852927620390127e-03,1.110575368209199346e-02
3.780914165821178119e-02,3.917195530530870329e-02,-5.243208643822079573e-02,2.291555080091787003e-02,1.715569808957823073e-02,5.786017128140586580e-02,1.987441279798135563e-02,2.767199999207758596e-02,-1.897761155660979485e-02
6.939613708778132051e-02,5.669717800776481742e-02,-6.541794386475296985e-02,-1.028126232527187475e-02,3.797729782002343818e-02,7.489072408932313796e-02,1.973754658848935958e-02,4.877466293606934344e-02,-3.755222666429552936e-02
9.557260380580652470e-02,6.781479137027351944e-02,-7.005091309772124020e-02,-2.970929572737414023e-02,5.574814982134883995e-02,8.945055212730303185e-02,1.047631960195488654e-02,6.536381312415377731e-02,-4.210764737405858771e-02
1.090498437837744694e-01,7.115054159098706255e-02,-6.601718979449952562e-02,-3.047560466627671077e-02,5.793336413638147664e-02,9.505847559015397075e-02,-5.750111060091501677e-03,7.817385230982140665e-02,-3.740299189703642779e-02
1.041223450288196184e-01,6.574574540805461220e-02,-5.892904679912390475e-02,-1.484287258038515661e-02,3.816995496038676217e-02,8.778053205016221605e-02,-2.148592944376287450e-02,8.595081312227409454e-02,-3.340806063137698873e-02
8.514932996553034594e-02,5.424155058444914829e-02,-5.710418944583361273e-02,5.778047723292689328e-03,6.898480366763187765e-03,7.237771306027256102e-02,-2.715838263723702184e-02,8.738966279717556851e-02,-3.719012653275820257e-02
6.013056524544702769e-02,4.109888014102858894e-02,-6.323782443295208888e-02,2.284020937697180814e-02,-2.256028954143128248e-02,5.526574798105966801e-02,-1.768387498266904903e-02,8.274161114052686061e-02,-4.791758629353271709e-02
3.788630551438238597e-02,3.250157430696582611e-02,-7.347005110730892019e-02,3.156433867690094236e-02,-3.877596982213198790e-02,4.159383661524947151e-02,6.047194162595763769e-03,7.431688934244601308e-02,-5.952620039305681066e-02
2.332097244077854445e-02,3.298276149848427402e-02,-7.837007607359482153e-02,3.261754920020349530e-02,-3.831337541054654489e-02,3.249453371515213101e-02,3.397716449398050648e-02,6.578447607888066040e-02,-6.520325864028757301e-02
1.487032510687330382e-02,4.093575414722663841e-02,-7.202791665571645074e-02,3.006069864099093769e-02,-2.636758424030891459e-02,2.664007742766500569e-02,5.491562542741677128e-02,5.954405174911808762e-02,-6.432260018318387840e-02
9.654410991045038123e-03,5.173605530328044544e-02,-5.364882956831550781e-02,2.855658428648818678e-02,-9.855499210063628154e-03,2.441268387946944271e-02,6.298386877312367460e-02,5.764268106876960923e-02,-6.005118078676341398e-02
6.704482023726073513e-03,6.059306501769871206e-02,-2.650044049506791038e-02,3.488649228617667769e-02,4.347271065932907345e-03,2.994684178499630242e-02,5.992701518828807278e-02,6.404123146551503332e-02,-5.595958470201650020e-02
7.887254290177196300e-03,6.791930856841268960e-02,3.099374723335635105e-03,5.380099205351790426e-02,1.398474088601157385e-02,4.615368825710033235e-02,5.566298225110984099e-02,8.035230951987269721e-02,-5.120194102861626295e-02
1.568965792141565133e-02,7.691734850562667591e-02,3.008578095346988585e-02,8.667502897302521714e-02,2.006450451901823848e-02,7.221916714375123392e-02,5.654432902889590384e-02,1.040929619216673513e-01,-4.222232494570416633e-02
3.156422054699745128e-02,8.977326300662830105e-02,4.784548492889541260e-02,1.287119294606805797e-01,2.461096530432451204e-02,1.010912655906493346e-01,6.268242842543186866e-02,1.259330206683865194e-01,-2.623656317514815733e-02
5.352957342489639975e-02,1.032155265712118020e-01,5.061105062301832214e-02,1.659105362225676561e-01,2.900338138753768419e-02,1.199484454698025726e-01,6.611787060401536076e-02,1.327817451033632135e-01,-6.252452867981069320e-03
7.810939628296795223e-02,1.117823860053847179e-01,3.813567605797555521e-02,1.854535605815299804e-01,3.346288424071992146e-02,1.202411475965227960e-01,6.017011224972930450e-02,1.191943403173911509e-01,1.204346319885488993e-02
1.016477044982304068e-01,1.120727202082274637e-01,1.637262637527183567e-02,1.809857662716622406e-01,3.821866474287079207e-02,1.008498855306057679e-01,4.445101125059190694e-02,8.876357968501949469e-02,2.479064923299987774e-02
1.206784330848474779e-01,1.058312150672195834e-01,-1.050930498769771411e-03,1.579790133161008692e-01,4.425125180192956975e-02,7.226798357339141166e-02,2.812563347480109138e-02,5.502524238038160320e-02,3.290890856048139801e-02
1.348921543159716241e-01,9.908842473077277002e-02,-3.375291794088973278e-03,1.322682850966644397e-01,5.270879605224262215e-02,5.103736284835105191e-02,2.275913964905360368e-02,3.079534559615512354e-02,4.102096429252093807e-02
1.461088252363598183e-01,9.572664851488467408e-02,1.142398488614098859e-02,1.155348522768565728e-01,6.438324614094385889e-02,4.717353733939128740e-02,3.369693634971191593e-02,2.034327637386837070e-02,5.146026071757671405e-02
1.572478735086636492e-01,9.625927008652210293e-02,3.604484694082134288e-02,1.135119418157019971e-01,7.904972378716519643e-02,6.128126066372516223e-02,5.870650531519965021e-02,2.138233044257224422e-02,6.304944420215254086e-02
1.688967679503784736e-01,9.744957126107264833e-02,5.657784084240546213e-02,1.211368180767562336e-01,9.390890615439516365e-02,7.981834246581283321e-02,8.744522572604440658e-02,2.810681825715869581e-02,7.298986096737206108e-02
1.777596825163869076e-01,9.725807975472518241e-02,6.581320467942095020e-02,1.311153168607634978e-01,1.057125042453734981e-01,9.022706068338788576e-02,1.130144577275746937e-01,3.938587855838556612e-02,8.158369345433397202e-02
1.782286853780356561e-01,9.616447028653865581e-02,6.476145548812574371e-02,1.362106004605119214e-01,1.123140083800574507e-01,8.643017787206985769e-02,1.328287818953434729e-01,5.673628852592587507e-02,9.200288638453511803e-02
1.661388688935475366e-01,9.651918012240401357e-02,6.323615174232877223e-02,1.294543707747126682e-01,1.147841293921346845e-01,7.358220016600471036e-02,1.467855622013677919e-01,7.908727989117236845e-02,1.068454671782527593e-01
1.435884860224824755e-01,9.849463312929974956e-02,6.980876740593867924e-02,1.076421766779063621e-01,1.157777882855826196e-01,6.182671920414508498e-02,1.533418032518988339e-01,1.007826372309689050e-01,1.232123281518592156e-01
1.153018908681170407e-01,9.938719046904413712e-02,8.615619799242411891e-02,7.142470254135982466e-02,1.157080814046656803e-01,5.660677870083867524e-02,1.490121076888156482e-01,1.166303984769100494e-01,1.352386516916867787e-01
8.780590018567691057e-02,9.476031915404907469e-02,1.065925565596685665e-01,2.867611884424135088e-02,1.118220063117814078e-01,5.680996187096130912e-02,1.314985556144774304e-01,1.244263586757744372e-01,1.360257061150724478e-01
6.647285326633516067e-02,8.515942491539525705e-02,1.224681025864977624e-01,-5.456482461423361671e-03,1.027137575063598873e-01,5.671460179724192863e-02,1.080278191256343473e-01,1.273592986792246029e-01,1.254251534224423981e-01
5.482267922108492036e-02,7.558606063665436470e-02,1.307391168550082750e-01,-1.973050709065467950e-02,9.046239960603255637e-02,5.486427268704099219e-02,8.794562947255012142e-02,1.271064688413645061e-01,1.068235306721819350e-01
